Player,Team,Age,Pos,MIN,BLK% Rank,STL% Rank,FOUL% Rank,fgOR% Rank,fgDR% Rank,ftOR% Rank,ftDR% Rank,FT% Rank,SFLD% Rank,FFLD% Rank,AND1% Rank,Usage Rank,PSA Rank,AST% Rank,AST:Usg Rank,TOV% Rank,OnOff_Opp_Diff Rank,OnOff_Opp_OFFENSE: Pts/Poss Rank,OnOff_Opp_OFFENSE: eFG% Rank,OnOff_Opp_OFFENSE: TOV% Rank,OnOff_Opp_OFFENSE: ORB% Rank,OnOff_Opp_OFFENSE: FT Rate Rank,OnOff_Opp_DEFENSE: Pts/Poss Rank,OnOff_Opp_DEFENSE: eFG% Rank,OnOff_Opp_DEFENSE: TOV% Rank,OnOff_Opp_DEFENSE: ORB% Rank,OnOff_Opp_DEFENSE: FT Rate Rank,OnOff_Opp_Pts/Poss Rank,OnOff_Opp_Pts/Poss Rank,OnOff_Opp_HALFCOURT: Pts/Play Rank,OnOff_Opp_HALFCOURT: OREB% Rank,OnOff_Opp_HALFCOURT: % of Plays Rank,OnOff_Opp_PUTBACKS: Pts/Miss Rank,OnOff_Opp_PUTBACKS: Plays/Miss Rank,OnOff_Opp_PUTBACKS: Pts/Play Rank,OnOff_Opp_eFG% Rank,OnOff_Opp_eFG% Rank,OnOff_Opp_TEAM FG%: Rim Rank,OnOff_Opp_TEAM FG%: Short Mid Rank,OnOff_Opp_TEAM FG%: Long Mid Rank,OnOff_Opp_TEAM FG%: All Mid Rank,OnOff_Opp_TEAM FG%: Corner Three Rank,OnOff_Opp_TEAM FG%: Non Corner Rank,OnOff_Opp_TEAM FG%: All Three Rank,OnOff_Opp_eFG% Rank,OnOff_Opp_eFG% Rank,OnOff_Opp_SHOT FREQUENCY: Rim Rank,OnOff_Opp_SHOT FREQUENCY: Short Mid Rank,OnOff_Opp_SHOT FREQUENCY: Long Mid Rank,OnOff_Opp_SHOT FREQUENCY: All Mid Rank,OnOff_Opp_SHOT FREQUENCY: Corner Three Rank,OnOff_Opp_SHOT FREQUENCY: Non Corner Rank,OnOff_Opp_SHOT FREQUENCY: All Three Rank,OnOff_Opp_Pts/Poss Rank,OnOff_Opp_Pts/Poss Rank,OnOff_Opp_ALL TRANSITION: Pts+/Poss Rank,OnOff_Opp_ALL TRANSITION: Freq Rank,OnOff_Opp_ALL TRANSITION: Pts/Play Rank,OnOff_Opp_OFF STEALS: Pts+/Poss Rank,OnOff_Opp_OFF STEALS: Freq Rank,OnOff_Opp_OFF STEALS: Pts/Play Rank,OnOff_Opp_OFF LIVE REBOUNDS: Pts+/Poss Rank,OnOff_Opp_OFF LIVE REBOUNDS: Freq Rank,OnOff_Opp_OFF LIVE REBOUNDS: Pts/Play Rank,OnOff_Team_Pts/Poss Rank,OnOff_Team_Pts/Poss Rank,OnOff_Team_HALFCOURT: Pts/Play Rank,OnOff_Team_HALFCOURT: OREB% Rank,OnOff_Team_HALFCOURT: % of Plays Rank,OnOff_Team_PUTBACKS: Pts/Miss Rank,OnOff_Team_PUTBACKS: Plays/Miss Rank,OnOff_Team_PUTBACKS: Pts/Play Rank,OnOff_Team_eFG% Rank,OnOff_Team_eFG% Rank,OnOff_Team_TEAM FG%: Rim Rank,OnOff_Team_TEAM FG%: Short Mid Rank,OnOff_Team_TEAM FG%: Long Mid Rank,OnOff_Team_TEAM FG%: All Mid Rank,OnOff_Team_TEAM FG%: Corner Three Rank,OnOff_Team_TEAM FG%: Non Corner Rank,OnOff_Team_TEAM FG%: All Three Rank,OnOff_Team_eFG% Rank,OnOff_Team_eFG% Rank,OnOff_Team_SHOT FREQUENCY: Rim Rank,OnOff_Team_SHOT FREQUENCY: Short Mid Rank,OnOff_Team_SHOT FREQUENCY: Long Mid Rank,OnOff_Team_SHOT FREQUENCY: All Mid Rank,OnOff_Team_SHOT FREQUENCY: Corner Three Rank,OnOff_Team_SHOT FREQUENCY: Non Corner Rank,OnOff_Team_SHOT FREQUENCY: All Three Rank,OnOff_Team_Pts/Poss Rank,OnOff_Team_Pts/Poss Rank,OnOff_Team_ALL TRANSITION: Pts+/Poss Rank,OnOff_Team_ALL TRANSITION: Freq Rank,OnOff_Team_ALL TRANSITION: Pts/Play Rank,OnOff_Team_OFF STEALS: Pts+/Poss Rank,OnOff_Team_OFF STEALS: Freq Rank,OnOff_Team_OFF STEALS: Pts/Play Rank,OnOff_Team_OFF LIVE REBOUNDS: Pts+/Poss Rank,OnOff_Team_OFF LIVE REBOUNDS: Freq Rank,OnOff_Team_OFF LIVE REBOUNDS: Pts/Play Rank,eFG% Rank
Jusuf Nurkic,POR,28.2,Big,1387,52,77,32,58,94,45,42,27,78,84,84,88,43,90,72,22,25,24,36,34,39,5,42,38,50,47,34,42,42,41,32,15,25,51,15,38,38,16,28,81,46,24,82,64,38,38,45,71,50,68,21,52,35,42,42,71,8,78,29,64,41,86,21,86,24,24,30,31,45,8,35,7,36,36,63,58,50,57,19,42,27,36,36,11,93,43,87,88,30,51,24,24,64,61,66,87,92,79,33,53,37,41
Jordan Nwora,MIL,24.1,Forward,540,32,19,86,80,79,0,46,63,57,58,86,55,21,47,37,15,57,30,42,42,36,35,83,72,78,58,80,83,83,66,61,47,75,36,93,72,72,79,94,77,94,16,41,23,72,72,23,26,81,53,94,46,76,83,83,77,49,79,86,67,84,59,51,64,30,30,37,15,87,44,31,62,42,42,58,32,8,18,23,47,34,42,42,85,17,15,9,91,37,62,30,30,62,91,42,98,75,94,14,78,15,19
Jordan Nwora,IND,24.1,Forward,586,33,15,77,51,81,0,79,28,59,17,84,79,67,73,57,44,59,68,56,57,34,81,49,59,50,48,77,49,49,40,64,57,79,73,70,59,59,45,62,73,72,23,55,38,59,59,70,48,26,33,29,58,48,49,49,68,43,77,75,54,75,54,28,62,68,68,68,27,51,33,42,33,56,56,49,18,47,25,72,68,73,56,56,49,24,35,21,58,82,83,68,68,53,64,43,69,49,59,42,38,37,74
Royce O'Neale,BKN,29.4,Wing,2382,89,45,10,49,71,55,89,13,17,37,17,35,29,82,95,16,56,45,32,41,85,44,65,66,6,88,65,65,65,64,92,10,49,63,37,66,66,30,78,79,86,54,77,74,66,66,28,73,75,81,47,38,35,65,65,29,18,33,9,23,21,62,27,56,45,45,38,80,74,87,85,70,32,32,80,27,19,18,42,18,19,32,32,42,44,42,41,75,62,71,45,45,22,65,14,60,44,65,17,69,10,45
Chuma Okeke,ORL,24.2,Forward,487,73,72,47,71,64,79,50,0,45,27,9,19,6,58,80,32,42,38,69,48,9,19,54,36,77,49,25,54,54,59,42,66,41,56,30,36,36,22,77,85,89,89,17,36,36,36,5,89,53,86,78,64,74,54,54,17,61,13,13,69,16,33,78,30,38,38,40,13,34,18,20,42,69,69,67,46,53,48,57,75,73,69,69,28,3,98,39,76,75,83,38,38,81,62,80,54,63,36,90,55,91,6
Josh Okogie,PHX,24.2,Forward,1258,77,93,39,98,11,89,13,18,92,88,8,62,14,61,48,57,84,94,99,96,2,11,43,59,36,63,10,43,43,34,76,86,37,44,40,59,59,50,43,77,59,43,52,48,59,59,63,39,9,17,86,55,75,43,43,55,95,42,74,47,57,48,95,46,94,94,97,1,36,22,5,84,99,99,98,95,68,94,59,91,89,99,99,1,8,54,16,87,99,99,94,94,79,76,71,87,75,85,32,80,30,11
Onyeka Okongwu,ATL,21.9,Big,1835,84,72,21,85,69,45,11,73,75,60,35,34,87,24,25,54,99,96,92,98,8,87,93,96,59,30,41,93,93,98,50,63,31,68,8,96,96,77,77,68,80,100,32,95,96,96,64,52,86,75,29,20,16,93,93,44,58,32,2,95,0,93,40,92,96,96,93,3,34,80,8,100,92,92,43,99,97,100,94,11,37,92,92,47,84,11,55,60,48,50,96,96,76,93,69,96,82,62,39,48,71,84
Isaac Okoro,CLE,21.8,Wing,1615,88,71,12,71,23,76,34,24,88,14,55,8,74,17,50,66,44,74,70,87,10,44,17,12,30,65,57,17,17,4,74,64,70,71,53,12,12,50,26,43,25,5,11,5,12,12,92,19,21,12,31,46,38,17,17,64,55,64,58,63,55,67,34,64,74,74,65,3,35,32,23,60,70,70,34,45,94,69,36,94,87,70,70,25,59,60,63,78,52,63,74,74,94,35,92,65,50,71,94,62,91,82
KZ Okpala,SAC,23.5,Forward,213,92,30,0,39,34,0,0,0,0,4,99,0,2,23,86,58,66,81,55,92,74,79,39,74,9,36,16,39,39,67,36,46,41,63,18,74,74,17,80,76,87,33,75,62,74,74,90,32,10,15,18,57,38,39,39,19,59,18,10,35,15,46,58,38,81,81,73,82,70,71,71,50,55,55,37,84,91,92,68,36,40,55,55,21,71,77,77,9,71,48,81,81,67,64,62,50,54,53,70,74,68,7
Victor Oladipo,MIA,30.5,Combo,1100,60,92,21,21,88,0,0,17,39,42,20,71,17,62,54,10,61,54,62,42,43,45,63,55,18,84,86,63,63,42,90,42,58,51,65,55,55,83,49,12,30,74,17,32,55,55,88,54,30,40,8,40,18,63,63,72,49,59,60,31,48,73,48,63,54,54,74,36,37,14,23,29,62,62,7,75,61,74,53,86,81,62,62,37,6,64,18,87,80,88,54,54,24,47,22,59,42,79,17,64,12,21
Kelly Olynyk,UTA,31.5,Big,1942,24,73,45,14,40,62,30,94,63,93,76,76,72,92,90,10,2,6,11,10,48,14,4,17,5,50,69,4,4,11,25,3,3,11,11,17,17,78,82,53,79,10,6,3,17,17,19,70,66,74,6,90,59,4,4,44,7,62,42,56,64,58,48,67,6,6,7,33,61,46,65,23,11,11,49,24,4,6,22,13,13,11,11,60,21,83,47,95,19,48,6,6,36,49,47,84,31,91,13,70,13,55
Eugene Omoruyi,OKC,25.7,Big,237,0,98,6,48,4,0,26,0,39,59,11,71,5,20,10,43,75,63,57,46,67,59,78,43,95,33,56,78,78,81,27,34,13,33,15,43,43,20,50,82,69,72,30,42,43,43,71,44,36,35,29,53,43,78,78,72,31,67,64,36,71,67,19,61,63,63,29,70,91,66,67,52,57,57,26,49,80,67,47,64,62,57,57,85,62,42,55,28,18,14,63,63,98,90,98,89,98,90,95,70,96,7
Eugene Omoruyi,DET,25.7,Forward,358,20,89,8,90,26,0,72,21,83,77,74,69,30,27,10,46,52,65,47,82,43,88,39,30,59,41,68,39,39,74,35,10,24,28,34,30,30,32,11,94,39,78,29,47,30,30,25,55,46,53,83,62,76,39,39,3,33,3,23,2,23,4,40,5,65,65,75,63,56,52,49,59,47,47,66,18,42,23,45,44,40,47,47,83,15,10,6,26,82,72,65,65,31,58,27,6,32,5,68,59,66,16
Cedi Osman,CLE,27.6,Forward,1492,19,27,48,14,17,0,12,11,50,76,62,56,60,68,61,76,95,92,76,59,84,89,85,83,62,92,23,85,85,77,83,81,98,88,97,83,83,22,88,90,93,15,98,92,83,83,23,93,34,88,2,72,29,85,85,32,82,15,5,90,2,82,46,65,92,92,77,85,50,81,85,47,76,76,64,92,6,56,62,77,78,76,76,74,54,7,23,99,14,55,92,92,97,19,96,98,70,95,61,7,67,73
Kelly Oubre,CHA,26.9,Wing,1546,56,81,24,81,74,0,23,29,72,87,86,83,30,6,1,93,30,66,76,39,73,28,10,48,2,35,65,10,10,28,60,39,45,64,29,48,48,68,64,41,58,30,39,30,48,48,39,33,72,50,82,44,63,10,10,11,47,8,8,77,3,34,26,36,66,66,66,79,32,54,62,41,76,76,60,44,65,55,67,77,78,76,76,46,42,49,43,45,69,66,66,66,43,30,41,22,85,33,62,56,51,24
Chris Paul,PHX,37.5,Point,1886,63,96,57,33,76,0,39,51,11,87,22,54,48,91,87,76,66,83,69,79,58,64,37,28,9,93,37,37,37,11,93,92,84,88,64,28,28,47,12,33,12,77,23,35,28,28,69,24,60,34,30,59,49,37,37,35,87,42,74,83,60,29,67,45,83,83,72,67,37,32,50,18,69,69,11,97,69,96,93,52,76,69,69,31,90,52,82,47,30,32,83,83,84,57,84,83,85,82,65,56,67,48
Cameron Payne,PHX,28.2,Point,939,48,50,24,11,35,87,91,23,41,2,11,63,24,61,52,33,11,2,1,22,63,25,80,93,65,32,6,80,80,84,12,43,84,58,91,93,93,90,33,67,44,57,97,97,93,93,13,20,63,30,99,80,95,80,80,57,25,61,35,30,16,69,15,80,2,2,1,75,22,26,20,56,1,1,7,3,60,10,31,5,5,1,1,6,63,71,70,21,89,84,2,2,49,33,47,43,77,20,42,10,54,30
Gary Payton II,GSW,29.9,Wing,123,99,94,19,100,83,0,0,0,40,17,95,9,97,48,83,26,48,26,32,19,76,41,76,86,69,38,28,76,76,50,48,6,83,68,80,86,86,95,47,83,63,94,72,90,86,86,0,91,98,98,66,76,81,76,76,97,3,96,84,4,89,98,3,96,26,26,22,87,57,86,91,40,32,32,30,66,9,31,78,35,55,32,32,9,25,13,10,95,95,97,26,26,42,26,60,26,32,12,62,8,90,99
Gary Payton II,POR,29.9,Wing,255,6,96,8,87,72,0,29,0,0,43,100,3,100,56,97,0,22,43,45,50,72,86,14,27,96,1,52,14,14,63,8,20,1,2,12,27,27,53,11,58,16,26,84,68,27,27,2,87,91,93,94,43,73,14,14,14,38,27,47,3,78,6,46,9,43,43,37,68,71,49,68,30,45,45,69,4,12,3,69,92,90,45,45,68,52,7,21,7,85,64,43,43,89,50,96,91,60,89,76,54,94,100
Theo Pinson,DAL,27.0,Forward,253,4,7,11,63,82,0,94,0,8,68,0,60,8,92,96,43,91,29,21,29,59,57,99,100,86,10,86,99,99,99,32,33,81,19,98,100,100,98,78,94,94,89,92,97,100,100,42,60,29,45,36,73,64,99,99,88,79,86,65,62,66,86,92,85,29,29,23,59,56,77,59,74,21,21,40,81,33,71,22,8,7,21,21,57,51,55,53,41,50,44,29,29,24,39,19,67,18,63,14,9,13,13
Mason Plumlee,LAC,32.7,Big,449,37,47,28,71,92,0,61,72,99,38,29,29,98,75,89,7,36,17,24,9,82,15,76,82,37,64,67,76,76,81,84,52,79,65,85,82,82,72,22,86,49,93,60,79,82,82,58,5,11,3,89,92,96,76,76,16,68,7,33,82,31,10,74,4,17,17,20,84,42,45,63,19,24,24,9,9,80,22,44,67,64,24,24,17,50,62,58,55,78,75,17,17,17,16,14,5,21,4,33,10,33,96
Mason Plumlee,CHA,32.7,Big,1595,29,35,71,77,82,53,93,13,98,79,54,60,87,93,97,46,6,5,21,50,1,33,22,20,39,67,93,22,22,49,41,38,44,77,14,20,20,0,66,97,93,4,50,19,20,20,99,94,20,83,4,0,0,22,22,14,33,18,7,94,5,49,57,56,5,5,31,3,6,2,3,12,21,21,99,20,7,10,9,5,3,21,21,61,99,90,100,1,2,0,5,5,10,18,14,61,19,85,8,17,10,92
Jakob Poeltl,SAS,27.0,Big,1198,71,67,77,87,87,76,71,12,64,81,59,81,63,90,86,18,77,68,79,41,72,14,77,64,15,72,96,77,77,51,79,74,87,85,75,64,64,96,30,57,35,31,37,30,64,64,59,80,20,61,49,28,30,77,77,74,58,68,27,37,31,87,28,82,68,68,61,53,53,60,55,57,79,79,50,26,79,42,87,84,93,79,79,67,48,69,59,31,33,29,68,68,72,62,72,71,24,74,56,42,52,73
Jakob Poeltl,TOR,27.0,Big,706,81,93,48,82,91,59,31,10,45,70,57,55,76,70,69,80,19,37,18,77,45,83,14,23,48,9,45,14,14,14,6,77,72,55,80,23,23,42,10,70,19,10,59,29,23,23,35,59,38,51,81,48,67,14,14,57,67,52,39,40,10,77,66,82,37,37,19,45,47,87,64,89,18,18,38,34,17,21,82,4,13,18,18,67,44,43,41,25,60,45,37,37,49,18,70,13,69,29,89,25,92,87
Aleksej Pokusevski,OKC,20.8,Big,697,89,64,78,31,36,65,26,20,10,15,9,72,12,81,72,45,87,84,88,74,35,56,75,74,57,32,64,75,75,71,45,39,72,45,86,74,74,64,58,48,56,46,69,65,74,74,67,24,41,24,49,66,64,75,75,36,58,43,50,32,40,34,36,44,84,84,94,28,69,65,57,62,88,88,39,41,93,58,84,97,97,88,88,54,46,36,38,75,56,63,84,84,43,68,52,78,27,80,21,68,28,18
Jordan Poole,GSW,23.4,Combo,2444,44,20,57,15,21,0,36,83,88,100,43,96,69,76,34,11,37,69,55,16,60,90,14,24,47,36,27,14,14,19,41,71,30,42,33,24,24,53,5,53,8,48,39,38,24,24,48,25,81,52,58,44,51,14,14,46,71,37,14,66,6,60,36,58,69,69,58,35,16,55,71,30,55,55,45,68,83,74,56,24,28,55,55,91,55,13,31,9,43,25,69,69,70,8,72,72,40,76,54,15,47,46
Kevin Porter,HOU,22.5,Point,2023,39,72,37,93,72,72,57,31,74,54,67,61,61,39,24,15,26,25,52,70,4,8,40,8,95,40,78,40,40,22,45,15,39,32,52,8,8,35,9,22,8,33,22,19,8,8,9,82,59,80,79,60,73,40,40,79,9,81,55,21,61,81,18,72,25,25,47,2,60,27,11,67,52,52,59,49,97,68,11,67,43,52,52,19,57,43,53,86,65,78,25,25,40,70,37,35,31,22,55,75,50,59
Michael Porter,DEN,24.3,Wing,1795,78,17,67,76,90,92,93,46,39,34,59,69,86,4,2,87,33,35,64,1,90,50,46,36,84,13,15,46,46,38,10,99,8,37,9,36,36,59,100,100,99,54,4,7,36,36,25,81,100,99,1,10,2,46,46,96,98,99,100,93,100,46,98,89,35,35,38,88,8,95,84,89,64,64,77,98,68,98,2,41,11,64,64,38,2,4,2,41,99,99,35,35,3,9,2,0,0,0,77,2,90,88
Otto Porter,TOR,29.4,Wing,139,0,98,89,84,40,0,0,0,79,95,95,5,95,32,83,40,16,1,2,8,49,86,92,75,94,79,89,92,92,96,37,28,68,76,40,75,75,61,66,73,71,74,69,74,75,75,11,14,78,32,33,100,95,92,92,48,10,53,47,25,65,43,59,40,1,1,2,57,74,76,51,83,2,2,6,2,1,0,74,3,11,2,2,99,26,0,1,10,70,47,1,1,5,57,4,79,81,36,0,13,0,83
Bobby Portis,MIL,27.7,Big,1795,5,16,98,51,93,87,90,68,12,32,25,85,33,52,27,92,80,81,52,99,53,61,64,16,86,39,93,64,64,32,31,73,49,56,43,16,16,38,23,42,21,70,12,20,16,16,25,69,22,51,52,79,77,64,64,82,69,72,79,60,67,71,27,62,81,81,53,62,82,51,64,33,52,52,51,39,91,65,36,44,42,52,52,65,93,12,72,86,6,19,81,81,97,85,97,90,22,92,94,93,93,35
Kristaps Porzingis,WAS,27.2,Big,2119,76,63,76,27,62,92,48,93,70,100,69,95,64,76,36,81,61,55,46,26,79,74,62,73,35,27,57,62,62,73,29,53,35,24,58,73,73,91,38,49,39,64,52,61,73,73,7,65,58,67,91,73,88,62,62,35,73,39,59,76,61,36,50,42,55,55,59,81,46,56,71,32,46,46,84,5,55,9,43,67,62,46,46,41,68,80,76,24,42,32,55,55,24,40,23,88,78,83,7,20,8,44
Dwight Powell,DAL,31.3,Big,1449,23,85,11,76,12,80,20,29,93,95,37,11,96,30,52,19,3,12,42,12,40,15,3,8,71,23,19,3,3,23,3,33,8,5,41,8,8,10,13,17,8,52,33,32,8,8,24,4,89,20,96,82,93,3,3,15,21,20,58,52,47,3,26,10,12,12,27,60,2,38,32,59,42,42,49,40,24,27,29,66,57,42,42,43,41,95,76,14,48,31,12,12,14,2,27,9,4,13,40,5,57,97
Norman Powell,LAC,29.4,Wing,1535,57,62,52,19,35,59,48,49,94,99,11,85,76,59,23,47,6,2,2,28,67,27,43,42,44,40,76,43,43,69,24,2,57,47,66,42,42,27,84,25,70,73,39,51,42,42,7,30,67,43,57,98,96,43,43,10,1,18,22,44,12,11,0,9,2,2,9,64,87,31,86,1,2,2,1,7,2,2,96,9,43,2,2,87,89,75,90,28,1,1,2,2,2,91,3,13,97,21,2,83,2,68
Taurean Prince,MIN,28.6,Forward,1182,39,34,21,5,10,51,30,73,56,59,90,50,80,53,49,7,90,98,84,84,31,99,33,19,81,30,6,33,33,20,25,96,48,20,78,19,19,17,16,27,13,82,9,27,19,19,97,18,26,13,67,6,14,33,33,59,98,41,80,95,75,44,87,29,98,98,96,44,19,61,33,87,84,84,44,62,30,50,75,98,98,84,84,8,47,51,50,38,93,91,98,98,65,17,57,28,62,26,77,14,69,77
Payton Pritchard,BOS,24.8,Point,549,0,9,67,98,48,0,0,0,2,0,0,13,39,2,4,46,51,51,92,73,0,85,52,7,33,96,15,52,52,11,29,100,10,22,13,7,7,1,95,98,99,5,65,30,7,7,87,68,3,21,15,60,38,52,52,96,100,72,99,4,100,68,100,25,51,51,84,1,7,7,5,43,92,92,22,100,98,100,62,90,91,92,92,5,98,19,88,63,62,66,51,51,46,21,64,18,53,71,52,78,40,61
Immanuel Quickley,NYK,23.4,Combo,2302,18,53,63,64,87,76,51,56,80,29,73,64,73,46,37,87,69,86,86,69,47,75,31,29,30,57,31,31,31,33,35,65,25,27,33,29,29,38,27,32,22,48,60,56,29,29,16,74,83,85,35,55,47,31,31,49,83,31,53,54,42,57,75,46,86,86,84,58,39,60,49,66,86,86,84,83,61,83,48,53,52,86,86,89,19,38,19,29,51,40,86,86,60,56,77,90,76,90,28,55,41,65
Julius Randle,NYK,27.9,Forward,2733,15,14,58,81,100,54,100,44,88,91,85,97,65,86,59,37,13,14,13,30,96,1,27,22,88,59,5,27,27,10,68,26,96,51,99,22,22,73,19,89,49,64,12,18,22,22,1,87,97,96,18,84,64,27,27,62,8,58,17,5,31,83,6,72,14,14,4,95,100,98,96,92,13,13,51,19,8,8,12,29,15,13,13,77,87,4,46,12,50,30,14,14,78,91,54,32,94,12,84,71,80,51
Austin Reaves,LAL,24.4,Wing,1837,42,5,84,29,17,69,18,76,100,91,81,47,99,80,91,20,72,59,22,46,90,48,76,85,33,89,7,76,76,70,84,98,95,92,83,85,85,92,51,44,47,31,82,73,85,85,60,42,72,59,51,30,31,76,76,28,85,27,60,65,56,21,69,16,59,59,21,88,79,73,89,25,22,22,10,31,11,19,12,66,52,22,22,92,62,17,40,44,16,16,59,59,88,35,91,89,60,89,72,31,68,94
Cameron Reddish,POR,23.2,Wing,550,51,83,49,35,30,0,21,59,67,36,62,51,46,53,49,11,30,43,59,68,32,31,25,38,41,22,73,25,25,36,21,50,40,43,41,38,38,42,29,10,15,78,47,64,38,38,80,81,32,66,17,19,12,25,25,44,65,46,9,23,8,75,74,83,43,43,47,21,17,39,11,91,59,59,28,94,87,96,14,60,37,59,59,53,38,65,51,68,46,52,43,43,67,37,74,43,52,30,71,32,82,42
Cameron Reddish,NYK,23.2,Wing,437,85,64,50,20,2,0,0,92,73,5,66,32,42,9,8,67,25,19,35,27,59,7,52,52,89,1,20,52,52,43,3,30,9,4,53,52,52,2,97,1,89,74,66,73,52,52,93,8,99,76,0,18,3,52,52,94,37,96,48,12,40,95,26,96,19,19,26,36,5,1,2,12,35,35,30,94,25,78,6,64,23,35,35,17,16,87,47,100,38,86,19,19,76,10,92,24,10,29,85,17,95,30
Davon Reed,DEN,27.4,Wing,235,37,80,0,72,72,0,82,0,57,18,0,41,0,33,34,1,10,10,40,3,16,53,21,11,74,75,49,21,21,7,63,89,56,95,3,11,11,30,43,4,10,9,25,13,11,11,99,87,6,57,40,0,1,21,21,94,14,95,78,50,81,93,24,95,10,10,35,13,5,11,12,27,40,40,3,95,40,88,37,60,54,40,40,46,47,65,57,3,85,50,10,10,4,4,6,9,6,12,12,10,15,0
Paul Reed,PHI,23.4,Big,698,94,99,4,94,78,0,3,53,52,30,59,35,68,15,16,15,45,61,41,62,41,98,28,44,89,5,37,28,28,54,21,37,30,21,60,44,44,36,47,66,56,96,15,55,44,44,13,74,19,54,40,91,88,28,28,45,19,44,10,48,9,84,18,81,61,61,72,56,12,42,60,22,41,41,60,31,0,5,62,37,48,41,41,80,28,14,14,63,56,59,61,61,26,7,53,12,89,20,50,8,76,70
Naz Reid,MIN,23.2,Big,1229,70,84,12,35,67,0,76,37,28,50,78,91,61,62,25,45,52,58,21,76,86,87,47,24,77,94,15,47,47,45,83,88,71,87,30,24,24,42,21,63,27,33,25,21,24,24,62,64,80,79,10,26,13,47,47,11,78,10,10,8,16,34,91,35,58,58,58,83,92,79,84,41,21,21,14,77,69,80,4,23,7,21,21,80,83,41,71,4,26,9,58,58,19,61,17,82,32,81,9,62,11,65
Jared Rhoden,DET,23.2,Big,178,2,39,27,30,28,0,5,0,7,27,0,5,5,3,9,96,43,54,40,18,76,88,35,42,50,65,35,35,35,48,43,91,34,68,10,42,42,10,51,46,50,44,65,60,42,42,83,56,48,56,39,16,15,35,35,64,79,67,31,91,34,78,85,83,54,54,45,74,21,34,52,25,40,40,82,31,16,20,41,42,39,40,40,25,59,26,43,88,65,81,54,54,52,23,54,65,59,72,46,45,45,4
Nick Richards,CHA,24.9,Big,1183,84,1,47,81,78,0,39,59,99,65,84,38,89,15,14,39,36,45,37,71,50,71,33,28,58,68,46,33,33,25,76,35,79,86,49,28,28,15,63,75,72,43,53,46,28,28,7,77,88,89,24,77,61,33,33,64,11,73,84,40,83,42,6,52,45,45,55,53,10,12,15,37,37,37,69,41,39,40,41,33,32,37,37,40,79,26,60,60,48,51,45,45,45,7,56,26,26,31,66,12,73,75
Josh Richardson,SAS,29.1,Combo,980,56,67,73,76,43,92,81,93,9,94,88,60,55,54,56,40,68,70,30,90,66,89,61,54,13,62,99,61,61,70,75,14,73,30,91,54,54,63,74,3,31,99,16,78,54,54,13,86,44,78,94,33,65,61,61,7,42,4,6,7,1,11,25,13,70,70,65,54,62,30,32,44,30,30,4,69,63,70,75,24,37,30,30,91,5,45,8,15,71,52,70,70,44,76,29,24,58,23,62,94,53,58
Josh Richardson,NOP,29.1,Combo,509,88,91,18,58,33,0,63,0,37,31,69,11,53,9,22,29,62,86,95,67,24,57,20,27,10,57,51,20,20,32,69,29,23,38,20,27,27,43,32,60,38,47,41,38,27,27,10,75,62,76,89,51,74,20,20,15,43,14,51,15,46,8,55,10,86,86,84,41,9,79,29,94,95,95,93,53,67,57,79,95,94,95,95,35,32,95,70,38,51,44,86,86,48,15,68,53,48,55,45,18,74,60
Austin Rivers,MIN,30.3,Wing,1011,7,46,36,0,14,68,32,30,55,19,50,7,54,46,85,79,63,71,64,59,64,47,49,45,40,61,74,49,49,56,71,88,70,91,26,45,45,89,73,62,75,1,20,4,45,45,96,49,39,41,12,10,6,49,49,36,80,31,86,66,86,21,56,14,71,71,60,50,70,69,73,44,64,64,60,50,49,53,54,65,66,64,64,86,90,50,83,27,3,3,71,71,66,62,60,94,34,97,26,61,19,57
Duncan Robinson,MIA,28.5,Wing,658,0,11,3,15,54,0,0,96,18,67,88,46,36,47,44,61,83,75,92,85,28,24,75,58,61,28,80,75,75,71,30,83,17,8,57,58,58,93,61,26,47,57,8,16,58,58,48,23,47,27,92,52,77,75,75,81,98,62,85,90,71,62,96,48,75,75,89,41,44,75,44,87,92,92,80,76,28,60,85,91,94,92,92,81,57,37,51,30,27,23,75,75,21,53,35,24,11,52,31,80,38,28
Mitchell Robinson,NYK,24.6,Big,1588,93,87,54,98,54,75,8,4,81,51,16,2,75,10,33,73,59,56,52,25,69,73,60,56,71,37,70,60,60,57,50,28,67,38,88,56,56,88,64,26,49,83,18,35,56,56,40,85,46,78,7,57,26,60,60,52,25,63,27,61,32,71,16,79,56,56,46,66,66,51,44,61,52,52,53,55,57,59,18,52,35,52,52,78,42,32,34,22,52,37,56,56,36,83,24,89,67,92,13,76,10,93
Orlando Robinson,MIA,22.3,Big,407,55,69,30,78,66,0,33,63,58,53,35,16,34,47,66,56,16,13,32,17,63,6,41,18,14,69,83,41,41,27,91,7,83,71,77,18,18,11,27,73,42,57,30,34,18,18,18,62,45,59,93,51,79,41,41,8,7,8,6,5,10,22,33,16,13,13,24,71,67,30,68,8,32,32,64,23,81,43,55,12,16,32,32,73,84,25,64,47,17,19,13,13,14,74,17,76,90,75,6,74,6,24
